user_id,date_served,marketing_channel,variant,converted,language_displayed,language_preferred,age_group,date_subscribed,date_canceled,subscribing_channel,is_retained,DOW_subscribe,DOW_cancel,is_correct_lang
a100004881,2018-01-11,House Ads,personalization,False,English,English,0-18 years,,,None,False,,,True
a100004882,2018-01-12,Push,personalization,False,English,English,19-24 years,,,None,False,,,True
a100004883,2018-01-12,Facebook,personalization,False,English,English,24-30 years,,,None,False,,,True
a100004884,2018-01-12,Instagram,personalization,False,English,English,30-36 years,,,None,False,,,True
a100004885,2018-01-12,Instagram,personalization,False,English,English,36-45 years,,,None,False,,,True
a100004886,2018-01-12,Facebook,personalization,False,English,English,45-55 years,,,None,False,,,True
a100004887,2018-01-12,House Ads,personalization,False,English,English,55+ years,,,None,False,,,True
a100004888,2018-01-12,House Ads,personalization,False,English,English,0-18 years,,,None,False,,,True
a100004889,2018-01-13,House Ads,personalization,False,English,English,19-24 years,,,None,False,,,True
a100004890,2018-01-13,Push,personalization,False,English,English,24-30 years,,,None,False,,,True
a100004891,2018-01-13,Facebook,personalization,False,English,English,30-36 years,,,None,False,,,True
a100004892,2018-01-13,Instagram,personalization,False,English,English,36-45 years,,,None,False,,,True
a100004893,2018-01-13,Instagram,personalization,False,English,English,45-55 years,,,None,False,,,True
a100004894,2018-01-13,Facebook,personalization,False,English,English,55+ years,,,None,False,,,True
a100004895,2018-01-13,House Ads,personalization,False,English,English,0-18 years,,,None,False,,,True
a100004896,2018-01-14,House Ads,personalization,False,English,English,19-24 years,,,None,False,,,True
a100004897,2018-01-14,House Ads,personalization,False,English,English,24-30 years,,,None,False,,,True
a100004898,2018-01-14,Push,personalization,False,English,English,30-36 years,,,None,False,,,True
a100004899,2018-01-14,Facebook,personalization,False,English,English,36-45 years,,,None,False,,,True
a100004900,2018-01-14,Instagram,personalization,False,English,English,45-55 years,,,None,False,,,True
a100004901,2018-01-14,Instagram,personalization,False,English,English,55+ years,,,None,False,,,True
a100004902,2018-01-14,Facebook,personalization,False,English,English,0-18 years,,,None,False,,,True
a100004903,2018-01-15,House Ads,personalization,False,English,English,19-24 years,,,None,False,,,True
a100004904,2018-01-15,House Ads,personalization,False,English,English,24-30 years,,,None,False,,,True
a100004905,2018-01-15,House Ads,personalization,False,English,English,30-36 years,,,None,False,,,True
a100004906,2018-01-15,Push,personalization,False,English,English,36-45 years,,,None,False,,,True
a100004907,2018-01-15,Facebook,personalization,False,English,English,45-55 years,,,None,False,,,True
a100004908,2018-01-15,Instagram,personalization,False,English,English,55+ years,,,None,False,,,True
a100004909,2018-01-15,Instagram,personalization,False,English,English,0-18 years,,,None,False,,,True
a100004910,2018-01-16,Facebook,personalization,False,English,English,19-24 years,,,None,False,,,True
a100004911,2018-01-16,House Ads,personalization,False,English,English,24-30 years,,,None,False,,,True
a100004912,2018-01-16,House Ads,personalization,False,English,English,30-36 years,,,None,False,,,True
a100004913,2018-01-16,House Ads,personalization,False,English,English,36-45 years,,,None,False,,,True
a100004914,2018-01-16,Push,personalization,False,English,English,45-55 years,,,None,False,,,True
a100004915,2018-01-16,Facebook,personalization,False,English,English,55+ years,,,None,False,,,True
a100004916,2018-01-16,Instagram,personalization,False,English,English,0-18 years,,,None,False,,,True
a100004917,2018-01-17,Instagram,personalization,False,English,English,19-24 years,,,None,False,,,True
a100004918,2018-01-17,Facebook,personalization,False,English,English,24-30 years,,,None,False,,,True
a100004919,2018-01-17,House Ads,personalization,False,English,English,30-36 years,,,None,False,,,True
a100004920,2018-01-17,House Ads,personalization,False,English,English,36-45 years,,,None,False,,,True
a100004921,2018-01-17,House Ads,personalization,False,English,English,45-55 years,,,None,False,,,True
a100004922,2018-01-17,Push,personalization,False,English,English,55+ years,,,None,False,,,True
a100004923,2018-01-17,Facebook,personalization,False,English,English,0-18 years,,,None,False,,,True
a100004924,2018-01-18,Instagram,personalization,False,English,English,19-24 years,,,None,False,,,True
a100004925,2018-01-18,Instagram,personalization,False,English,English,24-30 years,,,None,False,,,True
a100004926,2018-01-18,Facebook,personalization,False,English,English,30-36 years,,,None,False,,,True
a100004927,2018-01-18,House Ads,personalization,False,English,English,36-45 years,,,None,False,,,True
a100004928,2018-01-18,House Ads,personalization,False,English,English,45-55 years,,,None,False,,,True
a100004929,2018-01-18,House Ads,personalization,False,English,English,55+ years,,,None,False,,,True
a100004930,2018-01-18,Push,personalization,False,English,English,0-18 years,,,None,False,,,True
a100004931,2018-01-19,Facebook,personalization,False,English,English,19-24 years,,,None,False,,,True
a100004932,2018-01-19,Instagram,personalization,False,English,English,24-30 years,,,None,False,,,True
a100004933,2018-01-19,Instagram,personalization,False,English,English,30-36 years,,,None,False,,,True
a100004934,2018-01-19,Facebook,personalization,False,English,English,36-45 years,,,None,False,,,True
a100004935,2018-01-19,House Ads,personalization,False,English,English,45-55 years,,,None,False,,,True
a100004936,2018-01-19,House Ads,personalization,False,English,English,55+ years,,,None,False,,,True
a100004937,2018-01-19,House Ads,personalization,False,English,English,0-18 years,,,None,False,,,True
a100004938,2018-01-20,Push,personalization,False,English,English,19-24 years,,,None,False,,,True
a100004939,2018-01-20,Facebook,personalization,False,English,English,24-30 years,,,None,False,,,True
a100004940,2018-01-20,Instagram,personalization,False,English,English,30-36 years,,,None,False,,,True
a100004941,2018-01-20,Instagram,personalization,False,English,English,36-45 years,,,None,False,,,True
a100004942,2018-01-20,Facebook,personalization,False,English,English,45-55 years,,,None,False,,,True
a100004943,2018-01-20,House Ads,personalization,False,English,English,55+ years,,,None,False,,,True
a100004944,2018-01-20,House Ads,personalization,False,English,English,0-18 years,,,None,False,,,True
a100004945,2018-01-21,House Ads,personalization,False,English,English,19-24 years,,,None,False,,,True
a100004946,2018-01-21,Push,personalization,False,English,English,24-30 years,,,None,False,,,True
a100004947,2018-01-21,Facebook,personalization,False,English,English,30-36 years,,,None,False,,,True
a100004948,2018-01-26,Instagram,personalization,False,English,English,36-45 years,,,None,False,,,True
a100004949,2018-01-26,Instagram,personalization,False,English,English,45-55 years,,,None,False,,,True
a100004950,2018-01-27,Facebook,personalization,False,English,English,55+ years,,,None,False,,,True
a100004951,2018-01-27,House Ads,personalization,False,English,English,0-18 years,,,None,False,,,True
a100004952,2018-01-27,House Ads,personalization,False,English,English,19-24 years,,,None,False,,,True
a100004953,2018-01-27,House Ads,personalization,False,English,English,24-30 years,,,None,False,,,True
a100004954,2018-01-27,Push,personalization,False,English,English,30-36 years,,,None,False,,,True
a100004955,2018-01-27,Facebook,personalization,False,English,English,36-45 years,,,None,False,,,True
a100004956,2018-01-27,Instagram,personalization,False,English,English,45-55 years,,,None,False,,,True
a100004957,2018-01-28,Instagram,personalization,False,English,English,55+ years,,,None,False,,,True
a100004958,2018-01-28,Facebook,personalization,False,English,English,0-18 years,,,None,False,,,True
a100004959,2018-01-28,House Ads,personalization,False,English,English,19-24 years,,,None,False,,,True
a100004960,2018-01-28,House Ads,personalization,False,English,English,24-30 years,,,None,False,,,True
a100004961,2018-01-28,House Ads,personalization,False,English,English,30-36 years,,,None,False,,,True
a100004962,2018-01-28,Push,personalization,False,English,English,36-45 years,,,None,False,,,True
a100004963,2018-01-28,Facebook,personalization,False,English,English,45-55 years,,,None,False,,,True
a100004964,2018-01-29,Instagram,personalization,False,English,English,55+ years,,,None,False,,,True
a100004965,2018-01-29,Instagram,personalization,False,English,English,0-18 years,,,None,False,,,True
a100004966,2018-01-29,Facebook,personalization,False,English,English,19-24 years,,,None,False,,,True
a100004967,2018-01-29,House Ads,personalization,False,English,English,24-30 years,,,None,False,,,True
a100004968,2018-01-29,House Ads,personalization,False,English,English,30-36 years,,,None,False,,,True
a100004969,2018-01-29,House Ads,personalization,False,English,English,36-45 years,,,None,False,,,True
a100004970,2018-01-29,Push,personalization,False,English,English,45-55 years,,,None,False,,,True
a100004971,2018-01-30,Facebook,personalization,False,English,English,55+ years,,,None,False,,,True
a100004972,2018-01-30,Instagram,personalization,False,English,English,0-18 years,,,None,False,,,True
a100004973,2018-01-30,Instagram,personalization,False,English,English,19-24 years,,,None,False,,,True
a100004974,2018-01-30,Facebook,personalization,False,English,English,24-30 years,,,None,False,,,True
a100004975,2018-01-30,House Ads,personalization,False,English,English,30-36 years,,,None,False,,,True
a100004976,2018-01-30,House Ads,personalization,False,English,English,36-45 years,,,None,False,,,True
a100004977,2018-01-30,House Ads,personalization,False,English,English,45-55 years,,,None,False,,,True
a100004978,2018-01-31,Push,personalization,False,English,English,55+ years,,,None,False,,,True
a100004979,2018-01-31,Facebook,personalization,False,English,English,0-18 years,,,None,False,,,True
a100004980,2018-01-31,Instagram,personalization,False,English,English,19-24 years,,,None,False,,,True
a100004981,2018-01-31,Instagram,personalization,False,English,English,24-30 years,,,None,False,,,True
a100004982,2018-01-31,Facebook,personalization,False,English,English,30-36 years,,,None,False,,,True
a100004983,2018-01-31,House Ads,personalization,False,English,English,36-45 years,,,None,False,,,True
a100004984,2018-01-31,House Ads,personalization,False,English,English,45-55 years,,,None,False,,,True
a100004985,2018-01-01,House Ads,personalization,False,English,English,55+ years,,,None,False,,,True
a100004986,2018-01-01,Push,personalization,False,English,English,0-18 years,,,None,False,,,True
a100004987,2018-01-01,Facebook,personalization,False,English,English,19-24 years,,,None,False,,,True
a100004988,2018-01-01,Instagram,personalization,False,English,English,24-30 years,,,None,False,,,True
a100004989,2018-01-01,Instagram,personalization,False,English,English,30-36 years,,,None,False,,,True
a100004990,2018-01-01,Facebook,personalization,False,English,English,36-45 years,,,None,False,,,True
a100004991,2018-01-01,House Ads,personalization,False,English,English,45-55 years,,,None,False,,,True
a100004992,2018-01-02,House Ads,personalization,False,English,English,55+ years,,,None,False,,,True
a100004993,2018-01-02,House Ads,personalization,False,English,English,0-18 years,,,None,False,,,True
a100004994,2018-01-02,Push,personalization,False,English,English,19-24 years,,,None,False,,,True
a100004995,2018-01-02,Facebook,personalization,False,English,English,24-30 years,,,None,False,,,True
a100004996,2018-01-02,Instagram,personalization,False,English,English,30-36 years,,,None,False,,,True
a100004997,2018-01-02,Instagram,personalization,False,English,English,36-45 years,,,None,False,,,True
